,id_siniestro,fecha_siniestro,modo_desplazamiento_victima,sexo_victima,edad_victima,año_victima,dia_victima,mes_victima
53794,lc-2021-0096009,2021-03-03,sd,m,37,2021,Wednesday,March
53795,lc-2021-0171665,2021-04-13,sd,m,37,2021,Tuesday,April
53796,lc-2021-0184717,2021-04-21,sd,m,37,2021,Wednesday,April
53797,lc-2021-0258802,2021-06-10,sd,m,37,2021,Thursday,June
53798,lc-2021-0374512,2021-07-28,sd,m,37,2021,Wednesday,July
53799,lc-2021-0396805,2021-08-11,sd,m,37,2021,Wednesday,August
53800,lc-2021-0401310,2021-08-13,sd,m,37,2021,Friday,August
53801,lc-2021-0382613,2021-08-02,sd,m,37,2021,Monday,August
53802,lc-2021-0411996,2021-08-20,sd,m,37,2021,Friday,August
53803,lc-2021-0415017,2021-08-21,sd,m,37,2021,Saturday,August
53804,lc-2021-0422686,2021-08-26,sd,m,37,2021,Thursday,August
53805,lc-2021-0425894,2021-08-27,sd,m,37,2021,Friday,August
53806,lc-2021-0384341,2021-08-03,sd,m,37,2021,Tuesday,August
53807,lc-2021-0429369,2021-08-30,sd,m,37,2021,Monday,August
53808,lc-2021-0388354,2021-08-05,sd,m,37,2021,Thursday,August
53809,lc-2021-0392826,2021-08-08,sd,m,37,2021,Sunday,August
53810,lc-2021-0434589,2021-09-02,sd,m,37,2021,Thursday,September
53811,lc-2021-0467469,2021-09-20,sd,m,37,2021,Monday,September
53812,lc-2021-0477372,2021-09-25,sd,m,37,2021,Saturday,September
53813,lc-2021-0479651,2021-09-27,sd,m,37,2021,Monday,September
53814,lc-2021-0440105,2021-09-05,sd,m,37,2021,Sunday,September
53815,lc-2021-0446243,2021-09-08,sd,m,37,2021,Wednesday,September
53816,lc-2021-0446747,2021-09-09,sd,m,37,2021,Thursday,September
53817,lc-2022-0674405,2022-12-17,sd,m,37,2022,Saturday,December
53818,lc-2022-0699081,2022-12-27,sd,m,37,2022,Tuesday,December
53819,lc-2022-0013374,2022-12-28,sd,m,37,2022,Wednesday,December
53820,lc-2022-0647365,2022-12-04,sd,m,37,2022,Sunday,December
53821,lc-2022-0655497,2022-12-07,sd,m,37,2022,Wednesday,December
53822,lc-2022-0658355,2022-12-09,sd,m,37,2022,Friday,December
53823,lc-2022-0250753,2022-05-15,sd,m,37,2022,Sunday,May
53826,lc-2022-0304416,2022-06-13,sd,m,37,2022,Monday,June
53827,lc-2022-0311457,2022-06-17,sd,m,37,2022,Friday,June
53828,lc-2022-0313505,2022-06-18,sd,m,37,2022,Saturday,June
53829,lc-2022-0320397,2022-06-22,sd,m,37,2022,Wednesday,June
53830,lc-2022-0328889,2022-06-27,sd,m,37,2022,Monday,June
53831,lc-2022-0415165,2022-07-13,sd,m,37,2022,Wednesday,July
53832,lc-2022-0386553,2022-07-20,sd,m,37,2022,Wednesday,July
53833,lc-2022-0393920,2022-07-31,sd,m,37,2022,Sunday,July
53834,lc-2022-0351275,2022-07-06,sd,m,37,2022,Wednesday,July
53835,lc-2022-0353352,2022-07-09,sd,m,37,2022,Saturday,July
53836,lc-2022-0410921,2022-08-09,sd,m,37,2022,Tuesday,August
53837,lc-2023-0017019,2023-01-10,sd,m,37,2023,Tuesday,January
53838,lc-2023-0666394,2023-11-19,sd,m,37,2023,Sunday,November
53839,lc-2023-0643184,2023-11-06,sd,m,37,2023,Monday,November
53840,lc-2023-0723428,2023-12-15,sd,m,37,2023,Friday,December
53841,lc-2023-0078366,2023-02-11,sd,m,37,2023,Saturday,February
53842,lc-2023-0079827,2023-02-12,sd,m,37,2023,Sunday,February
53843,lc-2023-0085098,2023-02-14,sd,m,37,2023,Tuesday,February
53844,lc-2023-0064785,2023-02-04,sd,m,37,2023,Saturday,February
53845,lc-2023-0070887,2023-02-07,sd,m,37,2023,Tuesday,February
53846,lc-2023-0131914,2023-03-10,sd,m,37,2023,Friday,March
53847,lc-2023-0159780,2023-03-22,sd,m,37,2023,Wednesday,March
53848,lc-2023-0170596,2023-03-29,sd,m,37,2023,Wednesday,March
53849,lc-2023-0263119,2023-05-11,sd,m,37,2023,Thursday,May
53850,lc-2023-0300116,2023-05-30,sd,m,37,2023,Tuesday,May
53852,lc-2023-0340597,2023-06-16,sd,m,37,2023,Friday,June
53853,lc-2023-0340995,2023-06-17,sd,m,37,2023,Saturday,June
53854,lc-2023-0362460,2023-06-27,sd,m,37,2023,Tuesday,June
53855,lc-2023-0405248,2023-07-16,sd,m,37,2023,Sunday,July
53856,lc-2023-0427653,2023-07-26,sd,m,37,2023,Wednesday,July
53857,lc-2023-0450715,2023-08-06,sd,m,37,2023,Sunday,August
53858,lc-2024-0010784,2024-01-06,sd,m,37,2024,Saturday,January
53859,lc-2024-0030721,2024-01-17,sd,m,37,2024,Wednesday,January
53860,lc-2024-0076541,2024-02-11,sd,m,37,2024,Sunday,February
53861,lc-2024-0219125,2024-04-18,sd,m,37,2024,Thursday,April
53862,lc-2024-0301344,2024-05-27,sd,m,37,2024,Monday,May
53863,lc-2024-0329420,2024-06-08,sd,m,37,2024,Saturday,June
53864,lc-2024-0334817,2024-06-10,sd,m,37,2024,Monday,June
53865,lc-2024-0379617,2024-07-02,sd,m,37,2024,Tuesday,July
53866,lc-2024-0379993,2024-07-02,sd,m,37,2024,Tuesday,July
53867,lc-2024-0410193,2024-07-16,sd,m,37,2024,Tuesday,July
53869,lc-2024-0462934,2024-08-10,sd,m,37,2024,Saturday,August
53870,lc-2024-0464325,2024-08-11,sd,m,37,2024,Sunday,August
53871,lc-2024-0464796,2024-08-11,sd,m,37,2024,Sunday,August
53873,lc-2024-0465177,2024-08-12,sd,m,37,2024,Monday,August
53874,lc-2024-0467510,2024-08-12,sd,m,37,2024,Monday,August
53875,lc-2024-0472888,2024-08-15,sd,m,37,2024,Thursday,August
53876,lc-2024-0476725,2024-08-16,sd,m,37,2024,Friday,August
53877,lc-2024-0476759,2024-08-16,sd,m,37,2024,Friday,August
53878,lc-2024-0555823,2024-09-21,sd,m,37,2024,Saturday,September
53879,lc-2024-0588767,2024-10-06,sd,m,37,2024,Sunday,October
53880,lc-2024-0634323,2024-10-28,sd,m,37,2024,Monday,October
53881,lc-2024-0651193,2024-11-05,sd,m,37,2024,Tuesday,November
53882,lc-2024-0784006,2024-12-30,sd,m,37,2024,Monday,December
53883,lc-2024-0110084,2024-02-27,sd,sd,1,2024,Tuesday,February
53884,lc-2024-0334226,2024-06-10,sd,sd,1,2024,Monday,June
53885,lc-2024-0030716,2024-01-17,sd,sd,4,2024,Wednesday,January
53886,lc-2024-0243962,2024-04-30,sd,sd,4,2024,Tuesday,April
53887,lc-2024-0461664,2024-08-09,sd,sd,4,2024,Friday,August
53888,lc-2019-0015879,2019-01-08,sd,sd,6,2019,Tuesday,January
53889,lc-2024-0243962,2024-04-30,sd,sd,6,2024,Tuesday,April
53890,lc-2024-0607410,2024-10-15,sd,sd,6,2024,Tuesday,October
53891,lc-2024-0079450,2024-02-13,sd,sd,7,2024,Tuesday,February
53892,lc-2024-0069868,2024-02-07,sd,sd,8,2024,Wednesday,February
53893,lc-2024-0461664,2024-08-09,sd,sd,8,2024,Friday,August
53894,lc-2024-0243962,2024-04-30,sd,sd,9,2024,Tuesday,April
53896,lc-2024-0067387,2024-02-06,sd,sd,11,2024,Tuesday,February
53897,lc-2024-0243962,2024-04-30,sd,sd,11,2024,Tuesday,April
53898,lc-2024-0649197,2024-11-04,sd,sd,11,2024,Monday,November
53899,lc-2024-0767951,2024-12-23,sd,sd,11,2024,Monday,December
53900,lc-2024-0030716,2024-01-17,sd,sd,12,2024,Wednesday,January
53901,lc-2024-0243962,2024-04-30,sd,sd,12,2024,Tuesday,April
53902,lc-2024-0243962,2024-04-30,sd,sd,13,2024,Tuesday,April
53903,lc-2024-0440924,2024-07-31,sd,sd,13,2024,Wednesday,July
53904,lc-2020-0546471,2020-10-01,sd,sd,14,2020,Thursday,October
53905,lc-2024-0347362,2024-06-16,sd,sd,14,2024,Sunday,June
53906,lc-2024-0489539,2024-08-22,sd,sd,14,2024,Thursday,August
53907,lc-2024-0243962,2024-04-30,sd,sd,15,2024,Tuesday,April
53908,lc-2024-0657140,2024-11-07,sd,sd,15,2024,Thursday,November
53909,lc-2024-0243962,2024-04-30,sd,sd,16,2024,Tuesday,April
53911,lc-2024-0566039,2024-09-26,sd,sd,17,2024,Thursday,September
53912,lc-2019-0014534,2019-01-08,sd,sd,18,2019,Tuesday,January
53913,lc-2024-0046289,2024-01-26,sd,sd,18,2024,Friday,January
53914,lc-2024-0368961,2024-06-26,sd,sd,18,2024,Wednesday,June
53915,lc-2024-0369570,2024-06-27,sd,sd,18,2024,Thursday,June
53916,lc-2024-0243962,2024-04-30,sd,sd,19,2024,Tuesday,April
53917,lc-2024-0498274,2024-08-26,sd,sd,19,2024,Monday,August
53918,lc-2024-0071467,2024-02-08,sd,sd,20,2024,Thursday,February
53919,lc-2024-0165351,2024-03-22,sd,sd,20,2024,Friday,March
53920,lc-2024-0372142,2024-06-28,sd,sd,20,2024,Friday,June
53921,lc-2024-0515068,2024-09-03,sd,sd,20,2024,Tuesday,September
53922,lc-2024-0125336,2024-03-05,sd,sd,21,2024,Tuesday,March
53923,lc-2024-0134250,2024-03-09,sd,sd,21,2024,Saturday,March
53924,lc-2024-0242255,2024-04-29,sd,sd,21,2024,Monday,April
53925,lc-2024-0292774,2024-05-22,sd,sd,21,2024,Wednesday,May
53926,lc-2024-0322611,2024-06-05,sd,sd,21,2024,Wednesday,June
53927,lc-2024-0429973,2024-07-26,sd,sd,21,2024,Friday,July
53928,lc-2019-0195876,2019-03-29,sd,sd,22,2019,Friday,March
53929,lc-2024-0116609,2024-03-01,sd,sd,22,2024,Friday,March
53930,lc-2024-0250987,2024-05-03,sd,sd,22,2024,Friday,May
53931,lc-2024-0290076,2024-05-21,sd,sd,22,2024,Tuesday,May
53932,lc-2024-0315068,2024-06-02,sd,sd,22,2024,Sunday,June
53933,lc-2024-0322056,2024-06-05,sd,sd,22,2024,Wednesday,June
53934,lc-2024-0335969,2024-06-11,sd,sd,22,2024,Tuesday,June
53935,lc-2024-0478679,2024-08-17,sd,sd,22,2024,Saturday,August
53936,lc-2024-0489169,2024-08-22,sd,sd,22,2024,Thursday,August
53937,lc-2024-0537764,2024-09-13,sd,sd,22,2024,Friday,September
53938,lc-2019-0196264,2019-03-29,sd,sd,23,2019,Friday,March
53939,lc-2020-0576279,2020-10-22,sd,sd,23,2020,Thursday,October
53940,lc-2024-0139989,2024-03-12,sd,sd,23,2024,Tuesday,March
53941,lc-2024-0253723,2024-05-05,sd,sd,23,2024,Sunday,May
53942,lc-2024-0370823,2024-06-27,sd,sd,23,2024,Thursday,June
53943,lc-2024-0491571,2024-08-23,sd,sd,23,2024,Friday,August
53944,lc-2024-0505497,2024-08-29,sd,sd,23,2024,Thursday,August
53945,lc-2024-0570431,2024-09-27,sd,sd,23,2024,Friday,September
53946,lc-2024-0636639,2024-10-29,sd,sd,23,2024,Tuesday,October
53947,lc-2024-0092467,2024-02-19,sd,sd,24,2024,Monday,February
53948,lc-2024-0243962,2024-04-30,sd,sd,24,2024,Tuesday,April
53949,lc-2024-0318786,2024-06-02,sd,sd,24,2024,Sunday,June
53950,lc-2024-0334735,2024-06-10,sd,sd,24,2024,Monday,June
53951,lc-2024-0340935,2024-06-13,sd,sd,24,2024,Thursday,June
53952,lc-2024-0505630,2024-08-29,sd,sd,24,2024,Thursday,August
53953,lc-2020-0579838,2020-10-24,sd,sd,25,2020,Saturday,October
53954,lc-2024-0118221,2024-03-01,sd,sd,25,2024,Friday,March
53955,lc-2024-0150897,2024-03-16,sd,sd,25,2024,Saturday,March
53956,lc-2024-0243962,2024-04-30,sd,sd,25,2024,Tuesday,April
53957,lc-2024-0375444,2024-06-30,sd,sd,25,2024,Sunday,June
53958,lc-2024-0750814,2024-12-17,sd,sd,25,2024,Tuesday,December
53959,lc-2024-0100605,2024-02-22,sd,sd,26,2024,Thursday,February
53960,lc-2024-0116361,2024-03-01,sd,sd,26,2024,Friday,March
53961,lc-2024-0139989,2024-03-12,sd,sd,26,2024,Tuesday,March
53962,lc-2024-0223540,2024-04-20,sd,sd,26,2024,Saturday,April
53963,lc-2024-0355677,2024-06-20,sd,sd,26,2024,Thursday,June
53964,lc-2024-0386740,2024-07-05,sd,sd,26,2024,Friday,July
53965,lc-2024-0395417,2024-07-10,sd,sd,26,2024,Wednesday,July
53966,lc-2024-0508352,2024-08-30,sd,sd,26,2024,Friday,August
53967,lc-2024-0767958,2024-12-23,sd,sd,26,2024,Monday,December
53968,lc-2024-0088508,2024-02-17,sd,sd,27,2024,Saturday,February
53969,lc-2024-0146556,2024-03-15,sd,sd,27,2024,Friday,March
53970,lc-2024-0245754,2024-05-01,sd,sd,27,2024,Wednesday,May
53971,lc-2024-0247978,2024-05-02,sd,sd,27,2024,Thursday,May
53972,lc-2024-0310876,2024-05-30,sd,sd,27,2024,Thursday,May
53973,lc-2024-0404336,2024-07-13,sd,sd,27,2024,Saturday,July
53974,lc-2024-0444186,2024-08-02,sd,sd,27,2024,Friday,August
53975,lc-2024-0465704,2024-08-12,sd,sd,27,2024,Monday,August
53976,lc-2019-0166415,2019-03-18,sd,sd,28,2019,Monday,March
53977,lc-2024-0145394,2024-03-14,sd,sd,28,2024,Thursday,March
53978,lc-2024-0162882,2024-03-21,sd,sd,28,2024,Thursday,March
53979,lc-2024-0243962,2024-04-30,sd,sd,28,2024,Tuesday,April
53981,lc-2024-0278440,2024-05-16,sd,sd,28,2024,Thursday,May
53982,lc-2024-0292030,2024-05-22,sd,sd,28,2024,Wednesday,May
53983,lc-2024-0297383,2024-05-24,sd,sd,28,2024,Friday,May
53984,lc-2024-0563920,2024-09-25,sd,sd,28,2024,Wednesday,September
53985,lc-2024-0759052,2024-12-20,sd,sd,28,2024,Friday,December
53986,lc-2024-0171101,2024-03-25,sd,sd,29,2024,Monday,March
53987,lc-2024-0300364,2024-05-26,sd,sd,29,2024,Sunday,May
53988,lc-2024-0340935,2024-06-13,sd,sd,29,2024,Thursday,June
53989,lc-2024-0370675,2024-06-27,sd,sd,29,2024,Thursday,June
53990,lc-2024-0461828,2024-08-09,sd,sd,29,2024,Friday,August
53991,lc-2024-0603201,2024-10-14,sd,sd,29,2024,Monday,October
53992,lc-2024-0679756,2024-11-18,sd,sd,29,2024,Monday,November
53993,lc-2024-0071000,2024-02-08,sd,sd,30,2024,Thursday,February
53994,lc-2024-0075152,2024-02-10,sd,sd,30,2024,Saturday,February
53995,lc-2024-0079052,2024-02-13,sd,sd,30,2024,Tuesday,February
53996,lc-2024-0315104,2024-06-01,sd,sd,30,2024,Saturday,June
53997,lc-2024-0580932,2024-10-02,sd,sd,30,2024,Wednesday,October
53998,lc-2019-0193123,2019-03-28,sd,sd,31,2019,Thursday,March
53999,lc-2019-0195651,2019-03-29,sd,sd,31,2019,Friday,March
54000,lc-2024-0066251,2024-02-06,sd,sd,31,2024,Tuesday,February
54001,lc-2024-0133087,2024-03-08,sd,sd,31,2024,Friday,March
54002,lc-2024-0218852,2024-04-18,sd,sd,31,2024,Thursday,April
54003,lc-2024-0236864,2024-04-26,sd,sd,31,2024,Friday,April
54004,lc-2024-0240095,2024-04-29,sd,sd,31,2024,Monday,April
54005,lc-2024-0298850,2024-05-25,sd,sd,31,2024,Saturday,May
54006,lc-2024-0334670,2024-06-10,sd,sd,31,2024,Monday,June
54007,lc-2024-0370966,2024-06-27,sd,sd,31,2024,Thursday,June
54008,lc-2024-0441032,2024-07-31,sd,sd,31,2024,Wednesday,July
54009,lc-2024-0475919,2024-08-16,sd,sd,31,2024,Friday,August
54010,lc-2024-0497226,2024-08-26,sd,sd,31,2024,Monday,August
54012,lc-2024-0767951,2024-12-23,sd,sd,31,2024,Monday,December
54013,lc-2024-0010975,2024-01-07,sd,sd,32,2024,Sunday,January
54014,lc-2024-0173850,2024-03-26,sd,sd,32,2024,Tuesday,March
54015,lc-2024-0243962,2024-04-30,sd,sd,32,2024,Tuesday,April
54016,lc-2024-0310006,2024-05-30,sd,sd,32,2024,Thursday,May
54017,lc-2024-0372142,2024-06-28,sd,sd,32,2024,Friday,June
54018,lc-2024-0411327,2024-07-17,sd,sd,32,2024,Wednesday,July
54019,lc-2024-0416084,2024-07-19,sd,sd,32,2024,Friday,July
54020,lc-2024-0439160,2024-07-31,sd,sd,32,2024,Wednesday,July
54021,lc-2024-0483853,2024-08-20,sd,sd,32,2024,Tuesday,August
54022,lc-2020-0587483,2020-10-29,sd,sd,33,2020,Thursday,October
54023,lc-2020-0684696,2020-12-31,sd,sd,33,2020,Thursday,December
54024,lc-2024-0222903,2024-04-20,sd,sd,33,2024,Saturday,April
54025,lc-2024-0243962,2024-04-30,sd,sd,33,2024,Tuesday,April
54026,lc-2024-0267868,2024-05-11,sd,sd,33,2024,Saturday,May
54027,lc-2024-0361019,2024-06-24,sd,sd,33,2024,Monday,June
54028,lc-2024-0412025,2024-07-17,sd,sd,33,2024,Wednesday,July
54029,lc-2024-0627426,2024-10-25,sd,sd,33,2024,Friday,October
54030,lc-2024-0232109,2024-04-24,sd,sd,34,2024,Wednesday,April
54031,lc-2024-0310141,2024-05-30,sd,sd,34,2024,Thursday,May
54032,lc-2024-0437952,2024-07-30,sd,sd,34,2024,Tuesday,July
54033,lc-2024-0079450,2024-02-13,sd,sd,35,2024,Tuesday,February
54034,lc-2024-0138950,2024-03-11,sd,sd,35,2024,Monday,March
54035,lc-2024-0372142,2024-06-28,sd,sd,35,2024,Friday,June
54036,lc-2024-0376009,2024-06-30,sd,sd,35,2024,Sunday,June
54037,lc-2024-0385252,2024-07-04,sd,sd,35,2024,Thursday,July
54038,lc-2024-0458314,2024-08-08,sd,sd,35,2024,Thursday,August
54039,lc-2024-0474519,2024-08-15,sd,sd,35,2024,Thursday,August
54040,lc-2024-0606590,2024-10-15,sd,sd,35,2024,Tuesday,October
54041,lc-2024-0745044,2024-12-15,sd,sd,35,2024,Sunday,December
54042,lc-2024-0750550,2024-12-17,sd,sd,35,2024,Tuesday,December
54043,lc-2020-0683870,2020-12-31,sd,sd,36,2020,Thursday,December
54044,lc-2024-0060277,2024-02-02,sd,sd,36,2024,Friday,February
54045,lc-2024-0097852,2024-02-19,sd,sd,36,2024,Monday,February
54046,lc-2024-0095469,2024-02-20,sd,sd,36,2024,Tuesday,February
54047,lc-2024-0124226,2024-03-05,sd,sd,36,2024,Tuesday,March
54048,lc-2024-0219953,2024-04-18,sd,sd,36,2024,Thursday,April
54049,lc-2024-0251263,2024-05-04,sd,sd,36,2024,Saturday,May
54050,lc-2024-0306279,2024-05-29,sd,sd,36,2024,Wednesday,May
54051,lc-2024-0309045,2024-05-30,sd,sd,36,2024,Thursday,May
54052,lc-2024-0310006,2024-05-30,sd,sd,36,2024,Thursday,May
54053,lc-2024-0316722,2024-06-03,sd,sd,36,2024,Monday,June
54054,lc-2024-0329486,2024-06-08,sd,sd,36,2024,Saturday,June
54055,lc-2024-0348174,2024-06-17,sd,sd,36,2024,Monday,June
54056,lc-2024-0367429,2024-06-26,sd,sd,36,2024,Wednesday,June
54057,lc-2024-0400376,2024-07-12,sd,sd,36,2024,Friday,July
54058,lc-2024-0660612,2024-11-08,sd,sd,36,2024,Friday,November
54059,lc-2020-0561579,2020-10-11,sd,sd,37,2020,Sunday,October
54060,lc-2020-0459903,2020-07-31,sd,sd,37,2020,Friday,July
54061,lc-2024-0080469,2024-02-14,sd,sd,37,2024,Wednesday,February
54062,lc-2024-0123713,2024-03-04,sd,sd,37,2024,Monday,March
54063,lc-2024-0131140,2024-03-07,sd,sd,37,2024,Thursday,March
54064,lc-2024-0163484,2024-03-22,sd,sd,37,2024,Friday,March
54065,lc-2024-0294716,2024-05-23,sd,sd,37,2024,Thursday,May
54066,lc-2024-0325508,2024-06-06,sd,sd,37,2024,Thursday,June
54067,lc-2024-0375860,2024-06-24,sd,sd,37,2024,Monday,June
54068,lc-2024-0372334,2024-06-28,sd,sd,37,2024,Friday,June
54069,lc-2024-0462626,2024-08-10,sd,sd,37,2024,Saturday,August
54070,lc-2024-0621860,2024-10-22,sd,sd,37,2024,Tuesday,October
54071,lc-2024-0023432,2024-01-13,sd,sd,38,2024,Saturday,January
54072,lc-2024-0024064,2024-01-14,sd,sd,38,2024,Sunday,January
54073,lc-2024-0028824,2024-01-16,sd,sd,38,2024,Tuesday,January
54074,lc-2024-0488332,2024-08-22,sd,sd,38,2024,Thursday,August
54075,lc-2024-0254230,2024-05-06,sd,sd,39,2024,Monday,May
54076,lc-2024-0297885,2024-05-24,sd,sd,39,2024,Friday,May
54077,lc-2024-0300364,2024-05-26,sd,sd,39,2024,Sunday,May
54078,lc-2024-0440924,2024-07-31,sd,sd,39,2024,Wednesday,July
54079,lc-2024-0499109,2024-08-27,sd,sd,39,2024,Tuesday,August
54080,lc-2024-0177736,2024-03-28,sd,sd,40,2024,Thursday,March
54081,lc-2024-0420048,2024-07-22,sd,sd,40,2024,Monday,July
54082,lc-2024-0552998,2024-09-20,sd,sd,40,2024,Friday,September
54083,lc-2024-0719638,2024-11-30,sd,sd,40,2024,Saturday,November
54084,lc-2024-0048836,2024-01-27,sd,sd,41,2024,Saturday,January
54085,lc-2024-0056935,2024-01-31,sd,sd,41,2024,Wednesday,January
54086,lc-2024-0060640,2024-02-02,sd,sd,41,2024,Friday,February
54087,lc-2024-0080226,2024-02-14,sd,sd,41,2024,Wednesday,February
54088,lc-2024-0243962,2024-04-30,sd,sd,41,2024,Tuesday,April
54090,lc-2024-0289015,2024-05-21,sd,sd,41,2024,Tuesday,May
54091,lc-2024-0310006,2024-05-30,sd,sd,41,2024,Thursday,May
54092,lc-2024-0372142,2024-06-28,sd,sd,41,2024,Friday,June
54093,lc-2024-0132588,2024-03-08,sd,sd,42,2024,Friday,March
54094,lc-2024-0134632,2024-03-09,sd,sd,42,2024,Saturday,March
54095,lc-2024-0349057,2024-06-17,sd,sd,42,2024,Monday,June
54096,lc-2024-0370351,2024-06-27,sd,sd,42,2024,Thursday,June
54097,lc-2024-0376804,2024-07-01,sd,sd,42,2024,Monday,July
54098,lc-2024-0486229,2024-08-21,sd,sd,42,2024,Wednesday,August
54099,lc-2024-0614426,2024-10-18,sd,sd,42,2024,Friday,October
54100,lc-2024-0698475,2024-11-26,sd,sd,42,2024,Tuesday,November
54101,lc-2024-0763230,2024-12-21,sd,sd,42,2024,Saturday,December
54102,lc-2024-0060277,2024-02-02,sd,sd,43,2024,Friday,February
54103,lc-2024-0500158,2024-08-27,sd,sd,43,2024,Tuesday,August
54104,lc-2024-0500257,2024-08-27,sd,sd,43,2024,Tuesday,August
54105,lc-2024-0251819,2024-05-04,sd,sd,44,2024,Saturday,May
54107,lc-2024-0329420,2024-06-08,sd,sd,44,2024,Saturday,June
54108,lc-2024-0466912,2024-08-12,sd,sd,44,2024,Monday,August
54109,lc-2024-0540431,2024-09-15,sd,sd,44,2024,Sunday,September
54110,lc-2020-0649497,2020-12-09,sd,sd,45,2020,Wednesday,December
54111,lc-2024-0252337,2024-05-04,sd,sd,45,2024,Saturday,May
54112,lc-2024-0432390,2024-07-27,sd,sd,45,2024,Saturday,July
54113,lc-2024-0048466,2024-01-27,sd,sd,46,2024,Saturday,January
54114,lc-2024-0066916,2024-02-06,sd,sd,46,2024,Tuesday,February
54115,lc-2024-0091957,2024-02-19,sd,sd,46,2024,Monday,February
54116,lc-2024-0256151,2024-05-06,sd,sd,46,2024,Monday,May
54117,lc-2024-0316722,2024-06-03,sd,sd,46,2024,Monday,June
54118,lc-2024-0510763,2024-09-02,sd,sd,46,2024,Monday,September
54119,lc-2024-0662007,2024-11-09,sd,sd,46,2024,Saturday,November
54120,lc-2020-0597318,2020-11-04,sd,sd,47,2020,Wednesday,November
54121,lc-2024-0052399,2024-01-29,sd,sd,47,2024,Monday,January
54122,lc-2024-0251819,2024-05-04,sd,sd,47,2024,Saturday,May
54123,lc-2024-0305049,2024-05-28,sd,sd,47,2024,Tuesday,May
54124,lc-2024-0494242,2024-08-24,sd,sd,47,2024,Saturday,August
54125,lc-2024-0745502,2024-12-16,sd,sd,47,2024,Monday,December
54126,lc-2024-0232447,2024-04-24,sd,sd,48,2024,Wednesday,April
54127,lc-2024-0275933,2024-05-15,sd,sd,48,2024,Wednesday,May
54128,lc-2024-0573303,2024-09-29,sd,sd,48,2024,Sunday,September
54129,lc-2020-0664610,2020-12-18,sd,sd,49,2020,Friday,December
54130,lc-2024-0243962,2024-04-30,sd,sd,49,2024,Tuesday,April
54131,lc-2024-0292283,2024-05-21,sd,sd,49,2024,Tuesday,May
54132,lc-2024-0502524,2024-08-28,sd,sd,49,2024,Wednesday,August
54133,lc-2024-0004568,2024-01-03,sd,sd,50,2024,Wednesday,January
54134,lc-2024-0153937,2024-03-18,sd,sd,50,2024,Monday,March
54135,lc-2024-0462159,2024-08-09,sd,sd,50,2024,Friday,August
54136,lc-2024-0641674,2024-10-31,sd,sd,50,2024,Thursday,October
54137,lc-2020-0667786,2020-12-20,sd,sd,51,2020,Sunday,December
54138,lc-2024-0068436,2024-02-07,sd,sd,51,2024,Wednesday,February
54139,lc-2024-0126537,2024-03-05,sd,sd,51,2024,Tuesday,March
54140,lc-2024-0224073,2024-04-20,sd,sd,51,2024,Saturday,April
54141,lc-2024-0310006,2024-05-30,sd,sd,51,2024,Thursday,May
54142,lc-2024-0118350,2024-03-01,sd,sd,52,2024,Friday,March
54143,lc-2024-0316722,2024-06-03,sd,sd,52,2024,Monday,June
54144,lc-2024-0540431,2024-09-15,sd,sd,52,2024,Sunday,September
54145,lc-2024-0622621,2024-10-22,sd,sd,52,2024,Tuesday,October
54146,lc-2024-0739089,2024-12-13,sd,sd,52,2024,Friday,December
54147,lc-2024-0243962,2024-04-30,sd,sd,53,2024,Tuesday,April
54148,lc-2024-0290942,2024-05-22,sd,sd,53,2024,Wednesday,May
54149,lc-2024-0456209,2024-08-07,sd,sd,53,2024,Wednesday,August
54150,lc-2024-0021438,2024-01-12,sd,sd,54,2024,Friday,January
54151,lc-2024-0132455,2024-03-08,sd,sd,54,2024,Friday,March
54152,lc-2024-0147276,2024-03-15,sd,sd,54,2024,Friday,March
54153,lc-2024-0258484,2024-05-07,sd,sd,54,2024,Tuesday,May
54154,lc-2024-0316722,2024-06-03,sd,sd,54,2024,Monday,June
54155,lc-2024-0425855,2024-07-24,sd,sd,54,2024,Wednesday,July
54156,lc-2024-0024407,2024-01-14,sd,sd,55,2024,Sunday,January
54157,lc-2024-0317756,2024-06-03,sd,sd,55,2024,Monday,June
54158,lc-2024-0460650,2024-08-09,sd,sd,55,2024,Friday,August
54159,lc-2024-0502305,2024-08-28,sd,sd,55,2024,Wednesday,August
54160,lc-2024-0524343,2024-09-07,sd,sd,55,2024,Saturday,September
54161,lc-2020-0584464,2020-10-27,sd,sd,56,2020,Tuesday,October
54162,lc-2024-0034589,2024-01-19,sd,sd,56,2024,Friday,January
54163,lc-2024-0128342,2024-03-06,sd,sd,56,2024,Wednesday,March
54164,lc-2024-0243962,2024-04-30,sd,sd,56,2024,Tuesday,April
